"read code","disease","medcode","descr","category","disease_num","system","system_num","medcodeid","snomedctconceptid","snomedctdescriptionid","mapping"
"B936.12","Plasma Cell Malignancy","38321","Plasmacytoma NOS","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"451430017","415112005","2534490012","cleansedreadcode"
"BBm6.00","Plasma Cell Malignancy","26135","[M] Alpha heavy chain disease","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"291960011","6381009","11578015","cleansedreadcode"
"BBmE.00","Plasma Cell Malignancy","52593","[M] Gamma heavy chain disease","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"291962015","6381009","11578015","cleansedreadcode"
"BBmK.00","Plasma Cell Malignancy","9172","[M]Waldenstrom's macroglobulinaemia","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"318171000006118","35562000","197158017","cleansedreadcode"
"BBn..00","Plasma Cell Malignancy","43459","[M]Plasma cell tumours","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"291969012","127580003","867011","cleansedreadcode"
"BBn0.00","Plasma Cell Malignancy","31671","[M]Plasma cell myeloma","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"1231541019","55921005","1231541019","cleansedreadcode"
"BBn0.11","Plasma Cell Malignancy","18744","[M]Multiple myeloma","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"313271000006116","109989006","344820010","cleansedreadcode"
"BBn0.12","Plasma Cell Malignancy","3672","[M]Myeloma NOS","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"313381000006111","55921005","1231541019","cleansedreadcode"
"BBn0.13","Plasma Cell Malignancy","53647","[M]Myelomatosis","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"313391000006114","55921005","1231541019","cleansedreadcode"
"BBn0.14","Plasma Cell Malignancy","39490","[M]Plasmacytic myeloma","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"315461000006113","55921005","1231541019","cleansedreadcode"
"BBn2.00","Plasma Cell Malignancy","63864","[M]Plasmacytoma NOS","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"315471000006118","10639003","18480015","cleansedreadcode"
"BBn2.11","Plasma Cell Malignancy","102164","[M]Monostotic myeloma","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"313001000006116","10639003","18480015","cleansedreadcode"
"BBn2.12","Plasma Cell Malignancy","73135","[M]Solitary myeloma","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"316711000006113","10639003","18480015","cleansedreadcode"
"BBn3.00","Plasma Cell Malignancy","99702","[M]Plasma cell tumour, malignant","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"315441000006114","399456004","1778874018","cleansedreadcode"
"BBnz.00","Plasma Cell Malignancy","64068","[M]Plasma cell tumour NOS","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"291974016","127580003","867011","cleansedreadcode"
"BBr3.00","Plasma Cell Malignancy","64618","[M]Plasma cell leukaemias","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"292014014","128922003","207603019","cleansedreadcode"
"BBr3z00","Plasma Cell Malignancy","110349","[M]Plasma cell leukaemia NOS","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"292017019","128922003","474671016","cleansedreadcode"
"C333.00","Plasma Cell Malignancy","16527","Macroglobulinaemia","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"293377011","190817009","293377011","cleansedreadcode"
"C333000","Plasma Cell Malignancy","10411","Waldenstrom's macroglobulinaemia","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"293380012","190818004","293380012","cleansedreadcode"
"C333011","Plasma Cell Malignancy","108235","Waldenstrom macroglobulinaemia","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"2168841000000118","190818004","2168841000000118","cleansedreadcode"
"C333100","Plasma Cell Malignancy","101350","Alpha heavy chain disease","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"2659763011","109982002","2659763011","cleansedreadcode"
"C333200","Plasma Cell Malignancy","99067","Gamma heavy chain disease","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"2659693012","109984001","2659693012","cleansedreadcode"
"C333300","Plasma Cell Malignancy","108102","Heavy chain disease","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"114573012","68979007","114573012","cleansedreadcode"
"C333z00","Plasma Cell Malignancy","71994","Macroglobulinaemia NOS","Diagnosis of Multiple myeloma and malignant plasma cell neoplasms",118,"Cancers",1,"293384015","190817009","293377011","cleansedreadcode"
